861	1035	0.9717643109424412
346	922	0.9598232054213954
831	1035	0.9785286273401494
971	1141	0.9772789477788053
806	831	0.9641959298112033
478	1262	0.9700170078286903
889	1144	0.9831594149567535
346	1067	0.9625121961845235
889	1092	0.9956366411415241
831	922	0.960926786264918
1067	1112	0.9443554136539243
397	1228	0.9465526304339749
1144	1174	0.9467361093541034
971	1091	0.9740837446189221
889	1035	0.9927296690102221
470	1262	0.9541084291020827
1035	1163	0.9517863683207399
734	1228	0.9564862205284208
1067	1174	0.9565046183028786
470	903	0.959486986277045
346	470	0.9683049652698599
478	889	0.978447301573324
1023	1156	0.9536176764622034
346	889	0.9792780876832636
470	1176	0.9433745701735432
986	1067	0.9666946107040572
346	971	0.9891807217602937
922	1228	0.9944476698975537
470	1141	0.9723148450601495
884	903	0.9550064226785733
1110	1171	0.9720357749923962
1067	1110	0.9667126340288452
1023	1228	0.9768155110946843
806	1112	0.9478502082431239
497	884	0.9599059232000783
478	884	0.9488546026834683
971	1228	0.981115450586735
1144	1156	0.9529304905196978
1035	1067	0.9760529301187271
1008	1141	0.9544345686266211
884	1228	0.9744889071971705
497	1141	0.9587774898573598
478	1228	0.9780064651433859
889	915	0.9472167122550006
673	971	0.9656816875347816
478	831	0.9879307494781533
497	1091	0.9446393255878541
734	861	0.9454773019395366
806	986	0.9508013919109534
889	1228	0.9849591454237465
1112	1171	0.9555704095757391
889	903	0.9675204548536701
1141	1156	0.9567869205330946
1092	1141	0.9910980285704195
478	1163	0.9535476164231754
734	1141	0.9484942670590376
1035	1262	0.9793433202474419
102	1228	0.9615122101945333
673	1144	0.950292590829384
915	971	0.9576107722111469
884	1035	0.963446765333788
903	971	0.9610983536316248
831	1144	0.9468780936306187
903	1228	0.9430628690013121
1092	1228	0.9813442295790537
806	1156	0.9541863320330966
734	1144	0.9453201226580494
673	889	0.9711732855457887
673	922	0.9446456250000665
497	1174	0.9564250449256968
1008	1067	0.9549665025532497
861	1023	0.9655100623910245
397	971	0.9569677767435857
102	346	0.9957605644514074
806	1144	0.9606612426020127
806	1228	0.9613648421460916
1035	1144	0.9687072516828491
346	1092	0.9752059817494378
922	1262	0.9660176250418755
884	1092	0.9790552529638841
1092	1171	0.9743484447622937
806	1091	0.9750841010364346
922	971	0.9738427957607441
1171	1262	0.9592166211261768
831	1262	0.9506578773911867
1023	1174	0.9465637303105336
971	1144	0.9639445043405652
831	861	0.9540024824609993
1174	1176	0.9987123046181914
1141	1176	0.9474068448684161
1023	1110	0.9458143195144924
1092	1110	0.9475265654600409
497	1110	0.9701689671834635
102	397	0.9593713158874864
470	971	0.967539308061097
903	1144	0.9529746430717809
673	1091	0.9781853660573813
102	1035	0.9821568338486479
102	1141	0.9612536625916603
1092	1176	0.9447290400641509
806	1092	0.9838354147946606
673	884	0.9455043442077706
397	1262	0.9489663536340691
971	1035	0.9892826760899323
806	1035	0.9673968598844913
831	971	0.9852668185576892
971	1262	0.9805140155742078
673	1228	0.9549788161762315
915	1035	0.9491672619774606
1091	1092	0.9674747601359379
986	1023	0.9555538793134893
831	1228	0.959779133257209
102	889	0.9799034820307269
889	1171	0.9699939291309256
470	806	0.9733967354333527
734	1023	0.9500162424392522
1067	1171	0.9816326345662123
806	1176	0.960321337435754
1144	1171	0.980801955024605
986	1144	0.9628659880404535
971	1171	0.9575060822944979
