11	20	0.4162141332303965
21	24	0.5759575168246114
4	23	0.5199255274490696
1	3	0.6379568383404162
2	11	0.3868540558690663
17	22	0.7973380842350605
13	24	0.490951813496689
3	7	0.5363638233430386
18	22	0.8362909580830133
20	23	0.7431134793961345
7	20	0.7103313549323186
7	24	0.4050919562083446
2	16	0.3855103036985074
4	13	0.624777454785647
11	23	0.399093121187209
3	20	0.5088407088463962
6	19	0.6568489628546681
20	22	0.7042942027023394
23	24	0.7024226815124199
4	20	0.7202012755558418
3	11	0.4227072254987234
13	20	0.6979550616933595
7	22	0.5424388259136733
12	13	0.49933315911842757
5	24	0.42359626773323195
16	20	0.38904121457840907
13	19	0.6605669914988769
18	23	0.5314031516680443
17	20	0.753053499876809
16	17	0.39019077861730134
6	17	0.7905062913921783
21	23	0.5326632926897211
2	7	0.39721204810514993
13	18	0.5689423839724276
7	19	0.6302446126023716
3	6	0.41528185069955703
5	20	0.6977764494351826
17	19	0.9742301916406267
5	19	0.6802458400756363
12	16	0.5260335000740378
16	24	0.43229995368620155
5	21	0.7701917458267411
3	23	0.4028146379914924
17	23	0.5928086190839879
2	17	0.38395030263856267
6	20	0.6198883758812116
5	18	0.8227411755208031
4	22	0.6022524330370286
5	23	0.4593511671089333
18	20	0.6537449119424522
4	19	0.6517355240061551
11	12	0.47176009009683767
6	7	0.5602002366136914
19	21	0.7934135074950994
6	22	0.6280295557763964
7	23	0.5250684084268606
20	21	0.625352817366233
3	5	0.46036077055977614
7	17	0.6355652308856524
7	13	0.6064773566907069
22	24	0.6829892262737427
18	19	0.7905326194566233
20	24	0.5900578818453645
16	23	0.39706660527986676
3	17	0.4620987768809994
6	21	0.8088767926559105
17	21	0.9106139649723209
17	18	0.9619324372261885
4	24	0.46366536856607937
6	18	0.8546110326321962
1	13	0.42147476447924914
6	24	0.4529108179472703
1	7	0.3907006574582784
17	24	0.5575669500244878
18	24	0.5509371044912071
18	21	1.0
3	4	0.6044516976042087
4	7	0.7683518832166656
11	13	0.56577175453193
3	18	0.40724626753528576
13	21	0.5678477679681331
5	6	0.9957446038128929
5	7	0.636793366715435
4	6	0.6498802438153634
3	19	0.4458883799453657
11	19	0.41052567421291597
13	22	0.5322014244363129
13	23	0.5236412844445135
19	22	0.8244465783088513
2	3	0.6481573986342518
3	21	0.4156114398376475
4	21	0.626058865086495
1	2	0.7184907664759754
13	16	0.4587100661968204
6	13	0.522712199550974
22	23	0.6733084257554445
5	22	0.6060686652201481
6	23	0.4430449918155566
7	21	0.5452677654186482
3	13	0.5154625093965051
11	16	0.5108074729393948
19	20	0.8843971536739543
11	24	0.4361107879995714
2	13	0.4405618791686654
5	13	0.545165843157797
13	17	0.6306406363933424
21	22	0.8264800808981829
19	23	0.7255140590228633
4	18	0.6525248550423414
5	17	0.8096554339346567
1	4	0.43815514800838284
4	17	0.688875357573492
4	5	0.7205497119177868
2	4	0.4705756924644258
3	22	0.40232736587925827
19	24	0.6868414400790697
7	18	0.5824171460493786
