0	1	0.21863135927660757
0	2	0.1740448763027919
0	3	0.1473811986545613
0	4	0.12166925755613346
0	5	0.07428930188034465
0	6	0.07556855494590066
0	7	0.08972905583098874
0	8	0.13971899490374143
0	9	0.14981150121706915
0	10	0.13904346921439137
0	11	0.09741619628621563
0	12	0.08742022379933784
0	13	0.08980222393638428
0	14	0.09401116060707498
0	15	0.09844343852848897
0	16	0.0960843741791175
0	17	0.06897748813533867
0	18	0.06805791498762401
0	19	0.07412534366957763
0	20	0.06809505832140653
0	21	0.07808218665445317
0	22	0.06987933856072251
0	23	0.06716239136418878
0	24	0.07022201635111988
0	25	0.07359072929156935
0	26	0.06501540022961955
0	27	0.08288365768079367
0	28	0.10033299340819457
0	29	0.06461020658024928
0	30	0.06655562527106568
0	31	0.059756338478947825
0	32	0.05689005233923768
0	33	0.07458400748832464
0	34	0.048906807590638264
0	35	0.05350555104800142
0	36	0.07531637437150096
0	37	0.09234822263829782
0	38	0.08799627234105867
0	39	0.07119403115179782
0	40	0.08334871342084192
0	41	0.09964765491122038
0	42	0.07074353350800364
0	43	0.08435534954092101
0	44	0.013593352875752874
0	45	0.08748405084768775
0	46	0.06601404638258192
0	47	0.10215972812610266
0	48	0.058678494392730846
0	49	0.07495014411062646
0	50	0.06950553113284685
0	51	0.0706827184955052
0	52	0.04829339477213157
0	53	0.07284862162125152
0	54	0.06574674781824023
0	55	0.06555796178408167
0	56	0.06257625832505555
0	57	0.06722945087862586
0	58	0.0700210315897431
0	59	0.03827383925692189
0	60	0.058565308789959185
0	61	0.02481197296201385
0	62	0.10237839563792867
0	63	0.05419010819266169
0	64	0.08139581615645117
1	2	0.7184907664759754
1	3	0.6379568383404162
1	4	0.43815514800838284
1	5	0.35770048541755695
1	6	0.33111600874734926
1	7	0.3907006574582784
1	8	0.13879597782723502
1	9	0.2638980784867001
1	10	0.27935795419195575
1	11	0.3450924853892577
1	12	0.36816923347533853
1	13	0.42147476447924914
1	14	0.36636695295702304
1	15	0.27305341935102817
1	16	0.3426197836907605
1	17	0.34571044702157405
1	18	0.3086426601490782
1	19	0.3337668668158158
1	20	0.3603714584603012
1	21	0.3212511845435533
1	22	0.31759597849884785
1	23	0.30406198616485064
1	24	0.31094873043262944
1	25	0.22463227534723054
1	26	0.2547882524371698
1	27	0.23703649001138608
1	28	0.28390843662600024
1	29	0.19049626160660724
1	30	0.16716666173783812
1	31	0.16004062220825477
1	32	0.16707264599559773
1	33	0.18128620875997542
1	34	0.15766876164857768
1	35	0.15223641216954487
